Year, Month, day, hour, solar
2015,12,24,18,4200.0
2015,12,24,19,2200.0
2015,12,24,20,200.0
2015,12,24,21,200.0
2015,12,24,22,200.0
2015,12,24,23,200.0
2015,12,25,0,200.0
2015,12,25,1,200.0
2015,12,25,2,200.0
2015,12,25,3,200.0
2015,12,25,4,1200.0
2015,12,25,5,2200.0
2015,12,25,6,3200.0
2015,12,25,7,6200.0
2015,12,25,8,10200.0
2015,12,25,9,13200.0
2015,12,25,10,15200.0
2015,12,25,11,20200.0
2015,12,25,12,18200.0
2015,12,25,13,15200.0
2015,12,25,14,12200.0
2015,12,25,15,10200.0
2015,12,25,16,8200.0
2015,12,25,17,6200.0
2015,12,25,18,4200.0
2015,12,25,19,2200.0
2015,12,25,20,200.0
2015,12,25,21,200.0
2015,12,25,22,200.0
2015,12,25,23,200.0
2015,12,26,0,200.0
2015,12,26,1,200.0
2015,12,26,2,200.0
2015,12,26,3,200.0
2015,12,26,4,1200.0
2015,12,26,5,2200.0
2015,12,26,6,3200.0
2015,12,26,7,6200.0
2015,12,26,8,10200.0
2015,12,26,9,13200.0
2015,12,26,10,15200.0
2015,12,26,11,20200.0
2015,12,26,12,18200.0
2015,12,26,13,15200.0
2015,12,26,14,12200.0
2015,12,26,15,10200.0
2015,12,26,16,8200.0
2015,12,26,17,6200.0
2015,12,26,18,4200.0
2015,12,26,19,2200.0
2015,12,26,20,200.0
2015,12,26,21,200.0
2015,12,26,22,200.0
2015,12,26,23,200.0
2015,12,27,0,200.0
2015,12,27,1,200.0
2015,12,27,2,200.0
2015,12,27,3,200.0
2015,12,27,4,1200.0
2015,12,27,5,2200.0
2015,12,27,6,3200.0
2015,12,27,7,6200.0
2015,12,27,8,10200.0
2015,12,27,9,13200.0
2015,12,27,10,15200.0
2015,12,27,11,20200.0
2015,12,27,12,18200.0
2015,12,27,13,15200.0
2015,12,27,14,12200.0
2015,12,27,15,10200.0
2015,12,27,16,8200.0
2015,12,27,17,6200.0
2015,12,27,18,4200.0
2015,12,27,19,2200.0
2015,12,27,20,200.0
2015,12,27,21,200.0
2015,12,27,22,200.0
2015,12,27,23,200.0
2015,12,28,0,200.0
2015,12,28,1,200.0
2015,12,28,2,200.0
2015,12,28,3,200.0
2015,12,28,4,1200.0
2015,12,28,5,2200.0
2015,12,28,6,3200.0
2015,12,28,7,6200.0
2015,12,28,8,10200.0
2015,12,28,9,13200.0
2015,12,28,10,15200.0
2015,12,28,11,20200.0
2015,12,28,12,18200.0
2015,12,28,13,15200.0
2015,12,28,14,12200.0
2015,12,28,15,10200.0
2015,12,28,16,8200.0
2015,12,28,17,6200.0
2015,12,28,18,4200.0
2015,12,28,19,2200.0
2015,12,28,20,200.0
2015,12,28,21,200.0
2015,12,28,22,200.0
2015,12,28,23,200.0
2016,1,1,0,200.0
2016,1,1,1,200.0
2016,1,1,2,200.0
2016,1,1,3,200.0
2016,1,1,4,1200.0
2016,1,1,5,2200.0
2016,1,1,6,3200.0
2016,1,1,7,6200.0
2016,1,1,8,10200.0
2016,1,1,9,13200.0
2016,1,1,10,15200.0
2016,1,1,11,20200.0
2016,1,1,12,18200.0
2016,1,1,13,15200.0
2016,1,1,14,12200.0
2016,1,1,15,10200.0
2016,1,1,16,8200.0
2016,1,1,17,6200.0
2016,1,1,18,4200.0
2016,1,1,19,2200.0
2016,1,1,20,200.0
2016,1,1,21,200.0
2016,1,1,22,200.0
2016,1,1,23,200.0
2016,1,2,0,200.0
2016,1,2,1,200.0
2016,1,2,2,200.0
2016,1,2,3,200.0
2016,1,2,4,1200.0
2016,1,2,5,2200.0
2016,1,2,6,3200.0
2016,1,2,7,6200.0
2016,1,2,8,10200.0
2016,1,2,9,13200.0
2016,1,2,10,15200.0
2016,1,2,11,20200.0
2016,1,2,12,18200.0
2016,1,2,13,15200.0
2016,1,2,14,12200.0
2016,1,2,15,10200.0
2016,1,2,16,8200.0
2016,1,2,17,6200.0
2016,1,2,18,4200.0
2016,1,2,19,2200.0
2016,1,2,20,200.0
2016,1,2,21,200.0
2016,1,2,22,200.0
2016,1,2,23,200.0
2016,1,3,0,200.0
2016,1,3,1,200.0
2016,1,3,2,200.0
2016,1,3,3,200.0
2016,1,3,4,1200.0
2016,1,3,5,2200.0
2016,1,3,6,3200.0
2016,1,3,7,6200.0
2016,1,3,8,10200.0
2016,1,3,9,13200.0
2016,1,3,10,15200.0
2016,1,3,11,20200.0
2016,1,3,12,18200.0
2016,1,3,13,15200.0
2016,1,3,14,12200.0
2016,1,3,15,10200.0
2016,1,3,16,8200.0
2016,1,3,17,6200.0
2016,1,3,18,4200.0
2016,1,3,19,2200.0
2016,1,3,20,200.0
2016,1,3,21,200.0
2016,1,3,22,200.0
2016,1,3,23,200.0
2016,1,4,0,200.0
2016,1,4,1,200.0
2016,1,4,2,200.0
2016,1,4,3,200.0
2016,1,4,4,1200.0
2016,1,4,5,2200.0
2016,1,4,6,3200.0
2016,1,4,7,6200.0
2016,1,4,8,10200.0
2016,1,4,9,13200.0
2016,1,4,10,15200.0
2016,1,4,11,20200.0
2016,1,4,12,18200.0
2016,1,4,13,15200.0
2016,1,4,14,12200.0
2016,1,4,15,10200.0
2016,1,4,16,8200.0
2016,1,4,17,6200.0
2016,1,4,18,4200.0
2016,1,4,19,2200.0
2016,1,4,20,200.0
2016,1,4,21,200.0
2016,1,4,22,200.0
2016,1,4,23,200.0
2016,1,5,0,200.0
2016,1,5,1,200.0
2016,1,5,2,200.0
2016,1,5,3,200.0
2016,1,5,4,1200.0
2016,1,5,5,2200.0
2016,1,5,6,3200.0
2016,1,5,7,6200.0
2016,1,5,8,10200.0
2016,1,5,9,13200.0
2016,1,5,10,15200.0
2016,1,5,11,20200.0
2016,1,5,12,18200.0
2016,1,5,13,15200.0
2016,1,5,14,12200.0
2016,1,5,15,10200.0
2016,1,5,16,8200.0
2016,1,5,17,6200.0
2016,1,5,18,4200.0
2016,1,5,19,2200.0
2016,1,5,20,200.0
2016,1,5,21,200.0
2016,1,5,22,200.0
2016,1,5,23,200.0
2016,1,6,0,200.0
2016,1,6,1,200.0
2016,1,6,2,200.0
2016,1,6,3,200.0
2016,1,6,4,1200.0
2016,1,6,5,2200.0
2016,1,6,6,3200.0
2016,1,6,7,6200.0
2016,1,6,8,10200.0
2016,1,6,9,13200.0
2016,1,6,10,15200.0
2016,1,6,11,20200.0
2016,1,6,12,18200.0
2016,1,6,13,15200.0
2016,1,6,14,12200.0
2016,1,6,15,10200.0
2016,1,6,16,8200.0
2016,1,6,17,6200.0
2016,1,6,18,4200.0
2016,1,6,19,2200.0
2016,1,6,20,200.0
2016,1,6,21,200.0
2016,1,6,22,200.0
2016,1,6,23,200.0
2016,1,7,0,200.0
2016,1,7,1,200.0
2016,1,7,2,200.0
2016,1,7,3,200.0
2016,1,7,4,1200.0
2016,1,7,5,2200.0
2016,1,7,6,3200.0
2016,1,7,7,6200.0
2016,1,7,8,10200.0
2016,1,7,9,13200.0
2016,1,7,10,15200.0
2016,1,7,11,20200.0
2016,1,7,12,18200.0
2016,1,7,13,15200.0
2016,1,7,14,12200.0
2016,1,7,15,10200.0
2016,1,7,16,8200.0
2016,1,7,17,6200.0
2016,1,7,18,4200.0
2016,1,7,19,2200.0
2016,1,7,20,200.0
2016,1,7,21,200.0
2016,1,7,22,200.0
2016,1,7,23,200.0
2016,1,8,0,200.0
2016,1,8,1,200.0
2016,1,8,2,200.0
2016,1,8,3,200.0
2016,1,8,4,1200.0
2016,1,8,5,2200.0
2016,1,8,6,3200.0
2016,1,8,7,6200.0
2016,1,8,8,10200.0
2016,1,8,9,13200.0
2016,1,8,10,15200.0
2016,1,8,11,20200.0
2016,1,8,12,18200.0
2016,1,8,13,15200.0
2016,1,8,14,12200.0
2016,1,8,15,10200.0
2016,1,8,16,8200.0
2016,1,8,17,6200.0
2016,1,8,18,4200.0
2016,1,8,19,2200.0
2016,1,8,20,200.0
2016,1,8,21,200.0
2016,1,8,22,200.0
2016,1,8,23,200.0
2016,1,9,0,200.0
2016,1,9,1,200.0
2016,1,9,2,200.0
2016,1,9,3,200.0
2016,1,9,4,1200.0
2016,1,9,5,2200.0
2016,1,9,6,3200.0
2016,1,9,7,6200.0
2016,1,9,8,10200.0
2016,1,9,9,13200.0
2016,1,9,10,15200.0
2016,1,9,11,20200.0
2016,1,9,12,18200.0
2016,1,9,13,15200.0
2016,1,9,14,12200.0
2016,1,9,15,10200.0
2016,1,9,16,8200.0
2016,1,9,17,6200.0
2016,1,9,18,4200.0
2016,1,9,19,2200.0
2016,1,9,20,200.0
2016,1,9,21,200.0
2016,1,9,22,200.0
2016,1,9,23,200.0
2016,1,10,0,200.0
2016,1,10,1,200.0
2016,1,10,2,200.0
2016,1,10,3,200.0
2016,1,10,4,1200.0
2016,1,10,5,2200.0
2016,1,10,6,3200.0
2016,1,10,7,6200.0
2016,1,10,8,10200.0
2016,1,10,9,13200.0
2016,1,10,10,15200.0
2016,1,10,11,20200.0
2016,1,10,12,18200.0
2016,1,10,13,15200.0
2016,1,10,14,12200.0
2016,1,10,15,10200.0
2016,1,10,16,8200.0
2016,1,10,17,6200.0
2016,1,10,18,4200.0
2016,1,10,19,2200.0
2016,1,10,20,200.0
2016,1,10,21,200.0
2016,1,10,22,200.0
2016,1,10,23,200.0
2016,1,11,0,200.0
2016,1,11,1,200.0
2016,1,11,2,200.0
2016,1,11,3,200.0
2016,1,11,4,1200.0
2016,1,11,5,2200.0
2016,1,11,6,3200.0
2016,1,11,7,6200.0
2016,1,11,8,10200.0
2016,1,11,9,13200.0
2016,1,11,10,15200.0
2016,1,11,11,20200.0
2016,1,11,12,18200.0
2016,1,11,13,15200.0
2016,1,11,14,12200.0
2016,1,11,15,10200.0
2016,1,11,16,8200.0
2016,1,11,17,6200.0
2016,1,11,18,4200.0
2016,1,11,19,2200.0
2016,1,11,20,200.0
2016,1,11,21,200.0
2016,1,11,22,200.0
2016,1,11,23,200.0
2016,1,12,0,200.0
2016,1,12,1,200.0
2016,1,12,2,200.0
2016,1,12,3,200.0
2016,1,12,4,1200.0
2016,1,12,5,2200.0
2016,1,12,6,3200.0
2016,1,12,7,6200.0
2016,1,12,8,10200.0
2016,1,12,9,13200.0
2016,1,12,10,15200.0
2016,1,12,11,20200.0
2016,1,12,12,18200.0
2016,1,12,13,15200.0
2016,1,12,14,12200.0
2016,1,12,15,10200.0
2016,1,12,16,8200.0
2016,1,12,17,6200.0
2016,1,12,18,4200.0
2016,1,12,19,2200.0
2016,1,12,20,200.0
2016,1,12,21,200.0
2016,1,12,22,200.0
2016,1,12,23,200.0
2016,1,13,0,200.0
2016,1,13,1,200.0
2016,1,13,2,200.0
2016,1,13,3,200.0
2016,1,13,4,1200.0
2016,1,13,5,2200.0
2016,1,13,6,3200.0
2016,1,13,7,6200.0
2016,1,13,8,10200.0
2016,1,13,9,13200.0
2016,1,13,10,15200.0
2016,1,13,11,20200.0
2016,1,13,12,18200.0
2016,1,13,13,15200.0
2016,1,13,14,12200.0
2016,1,13,15,10200.0
2016,1,13,16,8200.0
2016,1,13,17,6200.0
2016,1,13,18,4200.0
2016,1,13,19,2200.0
2016,1,13,20,200.0
2016,1,13,21,200.0
2016,1,13,22,200.0
2016,1,13,23,200.0
2016,1,14,0,200.0
2016,1,14,1,200.0
2016,1,14,2,200.0
2016,1,14,3,200.0
2016,1,14,4,1200.0
2016,1,14,5,2200.0
2016,1,14,6,3200.0
2016,1,14,7,6200.0
2016,1,14,8,10200.0
2016,1,14,9,13200.0
2016,1,14,10,15200.0
2016,1,14,11,20200.0
2016,1,14,12,18200.0
2016,1,14,13,15200.0
2016,1,14,14,12200.0
2016,1,14,15,10200.0
2016,1,14,16,8200.0
2016,1,14,17,6200.0
2016,1,14,18,4200.0
2016,1,14,19,2200.0
2016,1,14,20,200.0
2016,1,14,21,200.0
2016,1,14,22,200.0
2016,1,14,23,200.0
2016,1,15,0,200.0
2016,1,15,1,200.0
2016,1,15,2,200.0
2016,1,15,3,200.0
2016,1,15,4,1200.0
2016,1,15,5,2200.0
2016,1,15,6,3200.0
2016,1,15,7,6200.0
2016,1,15,8,10200.0
2016,1,15,9,13200.0
2016,1,15,10,15200.0
2016,1,15,11,20200.0
2016,1,15,12,18200.0
2016,1,15,13,15200.0
2016,1,15,14,12200.0
2016,1,15,15,10200.0
2016,1,15,16,8200.0
2016,1,15,17,6200.0
2016,1,15,18,4200.0
2016,1,15,19,2200.0
2016,1,15,20,200.0
2016,1,15,21,200.0
2016,1,15,22,200.0
2016,1,15,23,200.0
2016,1,16,0,200.0
2016,1,16,1,200.0
2016,1,16,2,200.0
2016,1,16,3,200.0
2016,1,16,4,1200.0
2016,1,16,5,2200.0
2016,1,16,6,3200.0
2016,1,16,7,6200.0
2016,1,16,8,10200.0
2016,1,16,9,13200.0
2016,1,16,10,15200.0
2016,1,16,11,20200.0
2016,1,16,12,18200.0
2016,1,16,13,15200.0
2016,1,16,14,12200.0
2016,1,16,15,10200.0
2016,1,16,16,8200.0
2016,1,16,17,6200.0
2016,1,16,18,4200.0
2016,1,16,19,2200.0
2016,1,16,20,200.0
2016,1,16,21,200.0
2016,1,16,22,200.0
2016,1,16,23,200.0
2016,1,17,0,200.0
2016,1,17,1,200.0
2016,1,17,2,200.0
2016,1,17,3,200.0
2016,1,17,4,1200.0
2016,1,17,5,2200.0
2016,1,17,6,3200.0
2016,1,17,7,6200.0
2016,1,17,8,10200.0
2016,1,17,9,13200.0
2016,1,17,10,15200.0
2016,1,17,11,20200.0
2016,1,17,12,18200.0
2016,1,17,13,15200.0
2016,1,17,14,12200.0
2016,1,17,15,10200.0
2016,1,17,16,8200.0
2016,1,17,17,6200.0
2016,1,17,18,4200.0
2016,1,17,19,2200.0
2016,1,17,20,200.0
2016,1,17,21,200.0
2016,1,17,22,200.0
2016,1,17,23,200.0
2016,1,18,0,200.0
2016,1,18,1,200.0
2016,1,18,2,200.0
2016,1,18,3,200.0
2016,1,18,4,1200.0
2016,1,18,5,2200.0
2016,1,18,6,3200.0
2016,1,18,7,6200.0
2016,1,18,8,10200.0
2016,1,18,9,13200.0
2016,1,18,10,15200.0
2016,1,18,11,20200.0
2016,1,18,12,18200.0
2016,1,18,13,15200.0
2016,1,18,14,12200.0
2016,1,18,15,10200.0
2016,1,18,16,8200.0
2016,1,18,17,6200.0
2016,1,18,18,4200.0
2016,1,18,19,2200.0
2016,1,18,20,200.0
2016,1,18,21,200.0
2016,1,18,22,200.0
2016,1,18,23,200.0
2016,1,19,0,200.0
2016,1,19,1,200.0
2016,1,19,2,200.0
2016,1,19,3,200.0
2016,1,19,4,1200.0
2016,1,19,5,2200.0
2016,1,19,6,3200.0
2016,1,19,7,6200.0
2016,1,19,8,10200.0
2016,1,19,9,13200.0
2016,1,19,10,15200.0
2016,1,19,11,20200.0
2016,1,19,12,18200.0
2016,1,19,13,15200.0
2016,1,19,14,12200.0
2016,1,19,15,10200.0
2016,1,19,16,8200.0
2016,1,19,17,6200.0
2016,1,19,18,4200.0
2016,1,19,19,2200.0
2016,1,19,20,200.0
2016,1,19,21,200.0
2016,1,19,22,200.0
2016,1,19,23,200.0
2016,1,20,0,200.0
2016,1,20,1,200.0
2016,1,20,2,200.0
2016,1,20,3,200.0
2016,1,20,4,1200.0
2016,1,20,5,2200.0
2016,1,20,6,3200.0
2016,1,20,7,6200.0
2016,1,20,8,10200.0
2016,1,20,9,13200.0
2016,1,20,10,15200.0
2016,1,20,11,20200.0
2016,1,20,12,18200.0
2016,1,20,13,15200.0
2016,1,20,14,12200.0
2016,1,20,15,10200.0
2016,1,20,16,8200.0
2016,1,20,17,6200.0
2016,1,20,18,4200.0
2016,1,20,19,2200.0
2016,1,20,20,200.0
2016,1,20,21,200.0
2016,1,20,22,200.0
2016,1,20,23,200.0
2016,1,21,0,200.0
2016,1,21,1,200.0
2016,1,21,2,200.0
2016,1,21,3,200.0
2016,1,21,4,1200.0
2016,1,21,5,2200.0
2016,1,21,6,3200.0
2016,1,21,7,6200.0
2016,1,21,8,10200.0
2016,1,21,9,13200.0
2016,1,21,10,15200.0
2016,1,21,11,20200.0
2016,1,21,12,18200.0
2016,1,21,13,15200.0
2016,1,21,14,12200.0
2016,1,21,15,10200.0
2016,1,21,16,8200.0
2016,1,21,17,6200.0
2016,1,21,18,4200.0
2016,1,21,19,2200.0
2016,1,21,20,200.0
2016,1,21,21,200.0
2016,1,21,22,200.0
2016,1,21,23,200.0
2016,1,22,0,200.0
2016,1,22,1,200.0
2016,1,22,2,200.0
2016,1,22,3,200.0
2016,1,22,4,1200.0
2016,1,22,5,2200.0
2016,1,22,6,3200.0
2016,1,22,7,6200.0
2016,1,22,8,10200.0
2016,1,22,9,13200.0
2016,1,22,10,15200.0
2016,1,22,11,20200.0
2016,1,22,12,18200.0
2016,1,22,13,15200.0
2016,1,22,14,12200.0
2016,1,22,15,10200.0
2016,1,22,16,8200.0
2016,1,22,17,6200.0
2016,1,22,18,4200.0
2016,1,22,19,2200.0
2016,1,22,20,200.0
2016,1,22,21,200.0
2016,1,22,22,200.0
2016,1,22,23,200.0
2016,1,23,0,200.0
2016,1,23,1,200.0
2016,1,23,2,200.0
2016,1,23,3,200.0
2016,1,23,4,1200.0
2016,1,23,5,2200.0
2016,1,23,6,3200.0
2016,1,23,7,6200.0
2016,1,23,8,10200.0
2016,1,23,9,13200.0
2016,1,23,10,15200.0
2016,1,23,11,20200.0
2016,1,23,12,18200.0
2016,1,23,13,15200.0
2016,1,23,14,12200.0
2016,1,23,15,10200.0
2016,1,23,16,8200.0
2016,1,23,17,6200.0
2016,1,23,18,4200.0
2016,1,23,19,2200.0
2016,1,23,20,200.0
2016,1,23,21,200.0
2016,1,23,22,200.0
2016,1,23,23,200.0
2016,1,24,0,200.0
2016,1,24,1,200.0
2016,1,24,2,200.0
2016,1,24,3,200.0
2016,1,24,4,1200.0
2016,1,24,5,2200.0
2016,1,24,6,3200.0
2016,1,24,7,6200.0
2016,1,24,8,10200.0
2016,1,24,9,13200.0
2016,1,24,10,15200.0
2016,1,24,11,20200.0
2016,1,24,12,18200.0
2016,1,24,13,15200.0
2016,1,24,14,12200.0
2016,1,24,15,10200.0
2016,1,24,16,8200.0
2016,1,24,17,6200.0
2016,1,24,18,4200.0
2016,1,24,19,2200.0
2016,1,24,20,200.0
2016,1,24,21,200.0
2016,1,24,22,200.0
2016,1,24,23,200.0
2016,1,25,0,200.0
2016,1,25,1,200.0
2016,1,25,2,200.0
2016,1,25,3,200.0
2016,1,25,4,1200.0
2016,1,25,5,2200.0
2016,1,25,6,3200.0
2016,1,25,7,6200.0
2016,1,25,8,10200.0
2016,1,25,9,13200.0
2016,1,25,10,15200.0
2016,1,25,11,20200.0
2016,1,25,12,18200.0
2016,1,25,13,15200.0
2016,1,25,14,12200.0
2016,1,25,15,10200.0
2016,1,25,16,8200.0
2016,1,25,17,6200.0
2016,1,25,18,4200.0
2016,1,25,19,2200.0
2016,1,25,20,200.0
2016,1,25,21,200.0
2016,1,25,22,200.0
2016,1,25,23,200.0
2016,1,26,0,200.0
2016,1,26,1,200.0
2016,1,26,2,200.0
2016,1,26,3,200.0
2016,1,26,4,1200.0
2016,1,26,5,2200.0
2016,1,26,6,3200.0
2016,1,26,7,6200.0
2016,1,26,8,10200.0
2016,1,26,9,13200.0
2016,1,26,10,15200.0
2016,1,26,11,20200.0
2016,1,26,12,18200.0
2016,1,26,13,15200.0
2016,1,26,14,12200.0
2016,1,26,15,10200.0
2016,1,26,16,8200.0
2016,1,26,17,6200.0
2016,1,26,18,4200.0
2016,1,26,19,2200.0
2016,1,26,20,200.0
2016,1,26,21,200.0
2016,1,26,22,200.0
2016,1,26,23,200.0
2016,1,27,0,200.0
2016,1,27,1,200.0
2016,1,27,2,200.0
2016,1,27,3,200.0
2016,1,27,4,1200.0
2016,1,27,5,2200.0
2016,1,27,6,3200.0
2016,1,27,7,6200.0
2016,1,27,8,10200.0
2016,1,27,9,13200.0
2016,1,27,10,15200.0
2016,1,27,11,20200.0
2016,1,27,12,18200.0
2016,1,27,13,15200.0
2016,1,27,14,12200.0
2016,1,27,15,10200.0
2016,1,27,16,8200.0
2016,1,27,17,6200.0
2016,1,27,18,4200.0
2016,1,27,19,2200.0
2016,1,27,20,200.0
2016,1,27,21,200.0
2016,1,27,22,200.0
2016,1,27,23,200.0
2016,1,28,0,200.0
2016,1,28,1,200.0
2016,1,28,2,200.0
2016,1,28,3,200.0
2016,1,28,4,1200.0
2016,1,28,5,2200.0
2016,1,28,6,3200.0
2016,1,28,7,6200.0
2016,1,28,8,10200.0
2016,1,28,9,13200.0
2016,1,28,10,15200.0
2016,1,28,11,20200.0
2016,1,28,12,18200.0
2016,1,28,13,15200.0
2016,1,28,14,12200.0
2016,1,28,15,10200.0
2016,1,28,16,8200.0
2016,1,28,17,6200.0
2016,1,28,18,4200.0
2016,1,28,19,2200.0
2016,1,28,20,200.0
2016,1,28,21,200.0
2016,1,28,22,200.0
2016,1,28,23,200.0
2016,2,1,0,200.0
2016,2,1,1,200.0
2016,2,1,2,200.0
2016,2,1,3,200.0
2016,2,1,4,1200.0
2016,2,1,5,2200.0
2016,2,1,6,3200.0
2016,2,1,7,6200.0
2016,2,1,8,10200.0
2016,2,1,9,13200.0
2016,2,1,10,15200.0
2016,2,1,11,20200.0
2016,2,1,12,18200.0
2016,2,1,13,15200.0
2016,2,1,14,12200.0
2016,2,1,15,10200.0
2016,2,1,16,8200.0
2016,2,1,17,6200.0
2016,2,1,18,4200.0
2016,2,1,19,2200.0
2016,2,1,20,200.0
2016,2,1,21,200.0
2016,2,1,22,200.0
2016,2,1,23,200.0
2016,2,2,0,200.0
2016,2,2,1,200.0
2016,2,2,2,200.0
2016,2,2,3,200.0
2016,2,2,4,1200.0
2016,2,2,5,2200.0
2016,2,2,6,3200.0
2016,2,2,7,6200.0
2016,2,2,8,10200.0
2016,2,2,9,13200.0
2016,2,2,10,15200.0
2016,2,2,11,20200.0
2016,2,2,12,18200.0
2016,2,2,13,15200.0
2016,2,2,14,12200.0
2016,2,2,15,10200.0
2016,2,2,16,8200.0
2016,2,2,17,6200.0
2016,2,2,18,4200.0
2016,2,2,19,2200.0
2016,2,2,20,200.0
2016,2,2,21,200.0
2016,2,2,22,200.0
2016,2,2,23,200.0
2016,2,3,0,200.0
2016,2,3,1,200.0
2016,2,3,2,200.0
2016,2,3,3,200.0
2016,2,3,4,1200.0
2016,2,3,5,2200.0
2016,2,3,6,3200.0
2016,2,3,7,6200.0
2016,2,3,8,10200.0
2016,2,3,9,13200.0
2016,2,3,10,15200.0
2016,2,3,11,20200.0
2016,2,3,12,18200.0
2016,2,3,13,15200.0
2016,2,3,14,12200.0
2016,2,3,15,10200.0
2016,2,3,16,8200.0
2016,2,3,17,6200.0
2016,2,3,18,4200.0
2016,2,3,19,2200.0
2016,2,3,20,200.0
2016,2,3,21,200.0
2016,2,3,22,200.0
2016,2,3,23,200.0
2016,2,4,0,200.0
2016,2,4,1,200.0
2016,2,4,2,200.0
2016,2,4,3,200.0
2016,2,4,4,1200.0
2016,2,4,5,2200.0
2016,2,4,6,3200.0
2016,2,4,7,6200.0
2016,2,4,8,10200.0
2016,2,4,9,13200.0
2016,2,4,10,15200.0
2016,2,4,11,20200.0
2016,2,4,12,18200.0
2016,2,4,13,15200.0
2016,2,4,14,12200.0
2016,2,4,15,10200.0
2016,2,4,16,8200.0
2016,2,4,17,6200.0
2016,2,4,18,4200.0
2016,2,4,19,2200.0
2016,2,4,20,200.0
2016,2,4,21,200.0
2016,2,4,22,200.0
2016,2,4,23,200.0
2016,2,5,0,200.0
2016,2,5,1,200.0
2016,2,5,2,200.0
2016,2,5,3,200.0
2016,2,5,4,1200.0
2016,2,5,5,2200.0
2016,2,5,6,3200.0
2016,2,5,7,6200.0
2016,2,5,8,10200.0
2016,2,5,9,13200.0
2016,2,5,10,15200.0
2016,2,5,11,20200.0
2016,2,5,12,18200.0
2016,2,5,13,15200.0
2016,2,5,14,12200.0
2016,2,5,15,10200.0
2016,2,5,16,8200.0
2016,2,5,17,6200.0
2016,2,5,18,4200.0
2016,2,5,19,2200.0
2016,2,5,20,200.0
2016,2,5,21,200.0
2016,2,5,22,200.0
2016,2,5,23,200.0
2016,2,6,0,200.0
2016,2,6,1,200.0
2016,2,6,2,200.0
2016,2,6,3,200.0
2016,2,6,4,1200.0
2016,2,6,5,2200.0
2016,2,6,6,3200.0
2016,2,6,7,6200.0
2016,2,6,8,10200.0
2016,2,6,9,13200.0
2016,2,6,10,15200.0
2016,2,6,11,20200.0
2016,2,6,12,18200.0
2016,2,6,13,15200.0
2016,2,6,14,12200.0
2016,2,6,15,10200.0
2016,2,6,16,8200.0
2016,2,6,17,6200.0
2016,2,6,18,4200.0
2016,2,6,19,2200.0
2016,2,6,20,200.0
2016,2,6,21,200.0
2016,2,6,22,200.0
2016,2,6,23,200.0
2016,2,7,0,200.0
2016,2,7,1,200.0
2016,2,7,2,200.0
2016,2,7,3,200.0
2016,2,7,4,1200.0
2016,2,7,5,2200.0
2016,2,7,6,3200.0
2016,2,7,7,6200.0
2016,2,7,8,10200.0
2016,2,7,9,13200.0
2016,2,7,10,15200.0
2016,2,7,11,20200.0
2016,2,7,12,18200.0
2016,2,7,13,15200.0
2016,2,7,14,12200.0
2016,2,7,15,10200.0
2016,2,7,16,8200.0
2016,2,7,17,6200.0
2016,2,7,18,4200.0
2016,2,7,19,2200.0
2016,2,7,20,200.0
2016,2,7,21,200.0
2016,2,7,22,200.0
2016,2,7,23,200.0
2016,2,8,0,200.0
2016,2,8,1,200.0
2016,2,8,2,200.0
2016,2,8,3,200.0
2016,2,8,4,1200.0
2016,2,8,5,2200.0
2016,2,8,6,3200.0
2016,2,8,7,6200.0
2016,2,8,8,10200.0
2016,2,8,9,13200.0
2016,2,8,10,15200.0
2016,2,8,11,20200.0
2016,2,8,12,18200.0
2016,2,8,13,15200.0
2016,2,8,14,12200.0
2016,2,8,15,10200.0
2016,2,8,16,8200.0
2016,2,8,17,6200.0
2016,2,8,18,4200.0
2016,2,8,19,2200.0
2016,2,8,20,200.0
2016,2,8,21,200.0
2016,2,8,22,200.0
2016,2,8,23,200.0
2016,2,9,0,200.0
2016,2,9,1,200.0
2016,2,9,2,200.0
2016,2,9,3,200.0
2016,2,9,4,1200.0
2016,2,9,5,2200.0
2016,2,9,6,3200.0
2016,2,9,7,6200.0
2016,2,9,8,10200.0
2016,2,9,9,13200.0
2016,2,9,10,15200.0
2016,2,9,11,20200.0
2016,2,9,12,18200.0
2016,2,9,13,15200.0
2016,2,9,14,12200.0
2016,2,9,15,10200.0
2016,2,9,16,8200.0
2016,2,9,17,6200.0
2016,2,9,18,4200.0
2016,2,9,19,2200.0
2016,2,9,20,200.0
2016,2,9,21,200.0
2016,2,9,22,200.0
2016,2,9,23,200.0
2016,2,10,0,200.0
2016,2,10,1,200.0
2016,2,10,2,200.0
2016,2,10,3,200.0
2016,2,10,4,1200.0
2016,2,10,5,2200.0
2016,2,10,6,3200.0
2016,2,10,7,6200.0
2016,2,10,8,10200.0
2016,2,10,9,13200.0
2016,2,10,10,15200.0
2016,2,10,11,20200.0
2016,2,10,12,18200.0
2016,2,10,13,15200.0
2016,2,10,14,12200.0
2016,2,10,15,10200.0
2016,2,10,16,8200.0
2016,2,10,17,6200.0
2016,2,10,18,4200.0
2016,2,10,19,2200.0
2016,2,10,20,200.0
2016,2,10,21,200.0
2016,2,10,22,200.0
2016,2,10,23,200.0
2016,2,11,0,200.0
2016,2,11,1,200.0
2016,2,11,2,200.0
2016,2,11,3,200.0
2016,2,11,4,1200.0
2016,2,11,5,2200.0
2016,2,11,6,3200.0
2016,2,11,7,6200.0
2016,2,11,8,10200.0
